id,rating_org
273,4.350967329292199
274,4.451749406934663
275,4.344523597485684
276,4.332589112117127
277,4.191706002336008
278,4.338077137426259
279,4.350834595670982
280,4.45186359385071
281,4.460470079468123
282,4.419593143515478
283,4.440926397668631
284,4.3801976725151155
285,4.289629828477312
286,4.204997067449606
287,4.333363509066079
288,4.399375567985736
289,4.367212311293529
290,4.571313295193545
291,4.348723160764997
292,4.571313295193545
293,4.638081878917034
294,4.282891605719933
295,4.421859943182036
296,4.306386324983273
297,4.432186051891631
298,4.298427915601216
299,4.264580934331775
300,4.478966891637987
301,4.426947329715368
302,4.25627558389126
303,4.016527444262865
304,4.4129473183934484
305,4.503502940633188
306,4.2252444222012695
307,4.375227387707828
308,4.302228362839865
309,4.279300265532767
310,4.49914999913503
311,4.329527135982071
312,4.259646150221638
313,4.475859293524237
314,4.174777797255543
315,4.394770933510768
316,4.414291689354766
317,4.150114816324924
318,4.428256403787707
319,4.430523720764868
320,4.081907176040268
321,4.411707915174949
322,4.29823011105866
323,4.258138654307673
324,4.081746299542451
325,4.360306237435506
326,4.529151793302738
327,4.219440874059611
328,4.41784688472606
329,4.434009362218137
330,4.355604065853075
331,4.323302078667549
332,4.528406443897194
333,4.202558647135227
334,4.4148846051474155
335,4.338052036492898
336,4.535356123763609
337,4.133356772361748
338,4.443607815133994
339,4.4835289327862275
340,4.342208484532912
341,4.638081878917034
342,4.237324811212657
343,4.368794557174617
344,4.187839181493209
345,4.334539292378778
346,4.205348731614386
347,4.273979500570592
348,4.248614116056472
349,4.398635828530697
350,4.332952866897768
351,4.422835869350895
352,4.203754720170404
353,4.497799399203091
354,4.380670212556843
355,4.395595749875114
356,4.397915393401128
357,4.52975237449019
358,4.228370510978326
359,4.13602920204493
360,4.296806827580129
361,4.509834119634199
362,4.280183920289079
363,4.360306237435506
364,4.568825827448586
365,4.383056370651379
366,4.286720126700781
367,4.38267306949742
368,4.249494476560777
369,4.553071200850161
370,4.369726412429917
371,4.381197417888092
372,4.409265345002952
373,4.392401712447998
374,4.236244754733186
375,4.529438598625387
376,4.203754720170404
377,4.529151793302738
378,4.440454978990327
379,4.149269289818285
380,4.3508508781787825
381,4.497799399203091
382,4.428253773908132
383,4.289414193421137
384,4.239637876509469
385,4.407103834675073
386,4.280140768234207
387,4.417088945707715
388,4.302049024062465
389,4.571313295193545
390,4.372760301634624
391,4.160764773169247
392,4.067332910475975
393,4.2410091995929635
394,4.3858695842283435
395,4.412810097128032
396,4.351004133529207
397,4.368251766002563
398,4.405329460844191
399,4.197192088984734
400,4.414518814657553
401,4.352922202664172
402,4.277339522745655
403,4.071463618979753
404,4.354920635725968
405,4.429480874581513
406,4.415978345318281
407,4.411506773013597
408,4.091511328208515
409,4.299533425358435
410,4.528931153115136
411,4.354622799841603
412,4.347027325674899
413,4.348006982615011
414,4.0954411162141335
415,4.041023523526499
416,4.205274147610558
417,4.441189905907542
418,4.571313295193545
419,4.180941466262393
420,4.414282362351252
421,4.151503763176016
422,4.484829153820957
423,4.351827974082187
424,4.571313295193545
425,4.368933379678979
426,4.273176223456964
427,4.331719493039452
428,4.345167090125831
429,4.42305714048365
430,4.174492984320829
431,4.419969024788304
432,4.299084130858004
433,4.010677604745671
434,4.345573187473453
435,4.518920363934698
436,4.282259519488908
437,4.371951130972235
438,4.368170335037361
439,4.266569191225363
440,4.343822175620655
441,4.336163893808572
442,3.998535742471922
443,4.283718098184352
444,4.316298380058839
445,4.045427860510079
446,4.295315375173679
447,4.175885439469204
448,4.282230462076321
449,4.434345673709445
450,4.426181059524531
451,4.529438598625387
452,4.315425611443502
453,4.2944872831797944
454,4.267727187606251
455,4.258858626198478
456,4.371862966022921
457,4.3361467087090935
458,4.258858626198478
459,4.2553030106374825
460,4.38072721387036
461,4.166381747497418
462,4.366193486327393
463,4.152855604929511
464,4.353701098380518
465,4.446467048249848
466,4.3442061408690416
467,4.142412875603611
468,4.510891945670734
469,4.394626208720036
470,4.385537720258996
471,4.413419341556264
472,4.181920074494424
473,4.356506248636427
474,4.296806827580129
475,4.3879152065701525
476,4.459821292378074
477,4.366825953345949
478,4.1955017164410116
479,4.518920363934698
480,4.338077137426259
481,4.424384957205541
482,4.474813094035896
483,4.2369085932064285
484,4.20471149599217
485,4.287698868266251
486,4.393168145297536
487,4.23382890206842
488,4.3491628832519815
489,4.33411639866149
490,4.368493006988555
491,4.277365742424994
492,4.289176051093763
493,4.440948877330781
494,4.638081878917034
495,4.529438598625387
496,4.241382439491872
497,4.132825794928941
498,4.374170120550158
499,4.201726610940906
500,4.203754720170404
501,4.294224171303349
502,4.236809536062668
503,4.258858626198478
504,4.111701737203845
505,4.142487775199406
506,4.311075523098509
507,4.276376565694369
508,4.332120327807992
509,4.365821189269305
510,4.184828499152253
511,4.427208460002644
512,4.267727187606251
513,3.914132534453116
514,4.690271160481672
515,4.147700968464776
516,4.43851051103138
517,4.325100442948214
518,4.391182889364552
519,4.576284688293546
520,4.394511512981081
521,4.398640262756926
522,4.247700657792157
523,4.501132062832421
524,4.429251766984919
525,4.297784835195002
526,4.528931153115136
527,4.28972640494262
528,4.440926397668631
529,4.347273681943829
530,4.342439179760772
531,4.432326370460072
532,4.4246025131462625
533,4.200108327798466
534,4.279694538567843
535,4.006857923308187
536,4.209197692500472
537,4.4281749299845
538,4.301619583559913
539,4.56211572719706
540,4.113403137066676
541,4.325290339084319
542,4.487375946999248
543,4.364040233908098
544,4.267727187606251
545,4.152717123382264
546,4.485140000602712
547,4.077006174827584
548,4.40197089388693
549,4.418664987847667
550,4.560400774222931
551,4.297825413538439
552,3.980626629445184
553,4.219827880256779
554,4.240154935045396
555,4.230726443989225
556,4.348063452441038
557,4.4056935438359766
558,4.430715556820743
559,4.417264892749919
560,4.3350861891510135
561,4.436620530684919
562,4.375227387707828
563,4.412639504991307
564,4.247040414083616
565,4.073331628759574
566,4.379729078753278
567,4.255743992235803
568,4.280260165466397
569,4.3429568047655875
570,4.323752083316469
571,3.9888952580473274
572,4.25850751948216
573,4.392592078393333
574,4.35558285147964
575,4.355757851879441
576,4.087685428355961
577,4.364033141246986
578,4.385564318088162
579,4.340244774972248
580,4.3866249916709155
581,4.219745353426679
582,4.528406443897194
583,4.281349020835885
584,4.433809320311147
585,4.205274147610558
586,4.571313295193545
587,4.497799399203091
588,4.399302784671822
589,4.2368213704042965
590,4.359588836038
591,4.292190262501482
592,4.376133638189865
593,4.475713017154463
594,4.455507195464018
595,4.181982078441268
596,4.323748881065726
597,4.135828914402137
598,4.560400774222931
599,4.383068100570214
600,4.518920363934698
601,4.298670416967859
602,4.366288706036456
603,4.073211940437406
604,4.560400774222931
605,4.389875621930514
606,4.389584450609777
607,4.187946741862541
608,4.386155841090461
609,4.322425168678622
610,4.441152733368592
611,4.258858626198478
612,4.0012896663679935
613,4.026413652507295
614,4.351611427850563
615,4.420926580632402
616,4.209981410439561
617,4.255052356841209
618,4.274554819813201
619,4.205274147610558
620,4.122866125046865
621,4.296143457710933
622,4.638081878917034
623,4.397915393401128
624,4.2154866207277975
625,4.347576886953611
626,4.121860412132177
627,4.2690781383413725
628,4.413507489820565
629,4.193112136430155
630,4.370379711635309
631,4.414953665620958
632,4.265883226047968
633,4.358282930436811
634,4.165544498143718
635,4.36862336331389
636,4.249224275168285
637,4.392957594446652
638,4.369266035407838
639,4.265139084381958
640,4.273172436414933
641,4.130703407554417
642,4.333152091391982
643,4.269933188088552
644,4.456774791694969
645,4.240745613914193
646,4.189176677242604
647,4.461199228944717
648,4.316088996045566
649,4.265531990559108
650,4.027592748222803
651,4.18221912071332
652,4.330692084431599
653,4.318549768615999
654,4.420926580632402
655,4.224428948353697
656,4.353280244650433
657,4.301619583559913
658,4.389658588794928
659,4.363958815565093
660,4.098428404413617
661,4.560400774222931
662,4.41457158844605
663,4.315374275630927
664,4.352316466141075
665,4.485140000602712
666,4.519743240659339
667,4.287024762873009
668,4.350423188743205
669,4.341715350540456
670,4.397465074490917
671,4.311431506408178
672,4.350962478878517
673,4.321479857606185
674,4.368857036242484
675,4.416507827351815
676,4.168383737630009
677,4.196977923240709
678,4.293559073349494
679,4.194903412307817
680,4.142791522162585
681,4.166029104503226
682,4.1230166001858795
683,4.392760877460209
684,4.287172965316276
685,4.4062802848182585
686,4.267784512688521
687,4.497799399203091
688,4.241389974403598
689,4.381813723495696
690,4.165401086517973
691,4.3212490887922685
692,4.435933155505341
693,4.353892456735199
694,4.253024901671579
695,4.383568222797359
696,4.38006727833142
697,4.394985960372484
698,4.16571188429411
699,4.2108349085766585
700,4.001232774250523
701,4.289696607478724
702,4.211634259186269
703,4.439099036354485
704,4.474733756440114
705,4.296806827580129
706,4.2489293676685245
707,4.436326889580717
708,4.028904643589293
709,4.268988783585242
710,4.396644845342027
711,4.353960104045168
712,4.135316143425802
713,4.224461109516011
714,4.370161582221211
715,4.35465767405134
716,4.245915077378719
717,4.421230717268223
718,4.450303506502291
719,4.232768243365169
720,4.380778729595007
721,4.160344168529751
722,4.102598033446509
723,4.333110888957428
724,4.307472775165269
725,4.317449176955327
726,4.078496271663554
727,4.394717453918382
728,4.1429391691156034
729,3.9995941928945133
730,4.385537720258996
731,4.3184549370409995
732,4.451321335412651
733,4.431938547889048
734,4.423421856252459
735,4.399406562903978
736,4.393538535550437
737,4.394104532635932
738,4.497994292087212
739,4.314918038130867
740,4.4076202343336135
741,4.42771857171356
742,4.17894663065685
743,4.379295954584099
744,4.265883226047968
745,4.364046818835874
746,4.377815445941913
747,4.366582664346902
748,4.3680681091862255
749,4.113403137066676
750,4.367046539641528
751,4.263837210537023
752,4.214236960003546
753,4.248614116056472
754,4.425737308570393
755,4.278341715919523
756,4.568825827448586
757,4.376833397067357
758,4.187949489877093
759,4.497799399203091
760,4.529438598625387
761,4.288758969428027
762,4.455999679848846
763,4.393897927094955
764,4.111122437401527
765,4.258746455805222
766,4.36966510451453
767,4.338052036492898
768,4.471915867783749
769,4.185486519602698
770,4.334377349034006
771,4.553071200850161
772,4.359919445788718
773,4.228370510978326
774,4.357289742847655
775,4.16445678249989
776,4.497799399203091
777,4.320035242100045
778,4.327669622981375
779,4.248604523048617
780,4.342514928013073
781,4.2203843488424635
782,4.367275768116989
783,4.3120471122223085
784,4.359956529101959
785,4.3232791530912795
786,4.441126580051561
787,4.435004005890939
788,4.382632054019854
789,4.13857555332832
790,4.035747874058027
791,4.340459490978006
792,4.518920363934698
793,4.411250965052583
794,4.024109263452636
795,4.425600620050314
796,4.442754337351438
797,4.035747874058027
798,4.401191339736262
799,4.413169867828038
800,4.313349372667684
801,4.588718507270515
802,4.302078488900637
803,4.282399193547161
804,4.44028706224268
805,4.451872934726643
806,4.446043284690484
807,4.316298380058839
808,4.529438598625387
809,4.271957451560455
810,4.423877372666383
811,4.250615218153541
812,4.355553511085343
813,4.33513586572772
814,4.341683098757776
815,4.502672655450406
816,4.34817520731162
817,4.371211463563309
818,4.352731314181175
819,4.15530633308582
820,4.415954539494149
821,4.347934947733028
822,4.190341116870407
823,4.098444574562132
824,4.059200897299587
825,4.187946741862541
826,4.197534848241649
827,4.204701076118098
828,4.346723086788878
829,4.449455471416674
830,4.392760877460209
831,4.250075868895575
832,4.413881359030432
833,4.236459842118701
834,4.258858626198478
835,4.332073723114684
836,4.176887653196385
837,4.250526778672285
838,4.207249446318479
839,4.420974436592799
840,4.375227387707828
841,4.378748882193578
842,4.434600741452133
843,4.497799399203091
844,4.085040740245116
845,4.23560665290844
846,4.368170335037361
847,4.223174921530136
848,4.454123303079528
849,4.451197249294334
850,4.607674519028073
851,3.966649441231119
852,4.4762018970348985
853,4.214331323864773
854,4.363718409764989
855,4.349744015253234
856,4.357327008495605
857,4.080089791406757
858,4.458879675609893
859,4.222335421338531
860,4.382229951408101
861,4.2215189176256755
862,4.232206013096063
863,4.353618037232972
864,4.113403137066676
865,4.257553748051012
866,4.335367158423273
867,4.553071200850161
868,4.430922919837995
869,4.518920363934698
870,4.422392583070497
871,4.090917333657882
872,4.571313295193545
873,4.193163953134098
874,4.339978391919425
875,4.366505019133632
876,4.39490652046596
877,4.487375946999248
878,4.356612056500953
879,4.405445056606379
880,4.518920363934698
881,4.300869040359898
882,4.193989081612359
883,4.282230462076321
884,4.321121198292226
885,4.518920363934698
886,4.339681565473613
887,4.439531553166807
888,4.373306253534453
889,4.094128609936204
890,4.340081194227656
891,4.568825827448586
892,4.384480788637904
893,4.463170887484407
894,4.4360504954667555
895,4.385395144829123
896,4.03360496600714
897,4.026413652507295
898,4.279694538567843
899,4.463170887484407
900,4.4543128398633325
901,4.395183494250629
902,4.3834080152399375
903,4.392276886640458
904,4.298244232648462
905,4.34986640368209
906,4.181421434179604
907,4.432528227648642
908,4.084087009966509
909,4.442324115978144
910,4.453499386836215
911,4.356740901481457
912,4.276531412683904
913,4.36905948346713
914,4.310036885326789
915,4.273807329432533
916,4.042203153940459
917,4.272684961706113
918,4.491087129639482
919,4.390652651034763
920,4.309639466244977
921,4.135316143425802
922,4.429327639577068
923,4.073773746285771
924,4.364040233908098
925,4.140399600007172
926,4.497799399203091
927,4.334657493870783
928,4.328622327843523
929,4.347273681943829
930,4.247077050655696
931,4.4294628982633295
932,4.2549772170767435
933,4.233349914181185
934,4.374534237804065
935,4.33022438574069
936,4.382632054019854
937,4.463131721714784
938,4.245085381902875
939,4.309678477755888
940,4.426027189660907
941,4.343064224761166
942,4.1270795588677585
943,4.553071200850161
944,4.543667022099478
945,4.3822424957978745
946,4.4257156657583625
947,4.341683098757776
948,4.2288075962441285
949,4.375227387707828
950,4.347273681943829
951,4.2464898967847695
952,4.35070411504881
953,4.322900200761321
954,4.0834474842546005
955,4.302049024062465
956,4.433836776549394
957,4.199180494271044
958,4.316088996045566
959,4.638081878917034
960,4.3801838670361
961,4.395164850001474
962,4.447657212668557
963,4.299533425358435
964,4.448612529134286
965,4.560400774222931
966,4.157267261164725
967,4.316293514887141
968,4.104855591509201
969,4.317781839524949
970,4.44624037191698
971,4.156207774835403
972,4.216948849535383
973,4.529438598625387
974,4.529151793302738
975,4.49398424047927
976,4.401439198603112
977,4.1668247271520675
978,4.439531553166807
979,4.38837539182148
980,4.187946741862541
981,4.4946591376620555
982,4.49914999913503
983,4.32021396271373
984,4.4762018970348985
985,4.392009797629156
986,4.153292269792358
987,4.306615148117293
988,4.336127293077061
989,4.34294790608003
990,4.389480899022275
991,4.359246526205226
992,4.2095684980202055
993,4.435145000924628
994,4.440926397668631
995,4.491556387077808
996,4.295405380379757
997,4.517275765319799
998,4.369965183263261
999,4.380199195499139
1000,4.35843695620985
1001,4.48036132672933
1002,4.39236105646468
1003,4.415006056798503
1004,4.1902441016150265
1005,4.5254618746279185
1006,4.358687553306858
1007,4.421348088530262
1008,4.368251766002563
1009,4.420657613919606
1010,4.518920363934698
1011,4.240548130654015
1012,4.258858626198478
1013,4.436326889580717
1014,4.4726574702804545
1015,4.301619583559913
1016,4.389875621930514
1017,4.01093752989908
1018,4.338603626369467
1019,4.367046539641528
1020,4.518920363934698
1021,4.410326565525374
1022,4.342901376515617
1023,4.229257015622581
1024,4.1267150964586925
1025,4.156467539432317
1026,4.517772082308241
1027,4.553071200850161
1028,4.393897927094955
1029,4.250274792020779
1030,4.36195339797258
1031,4.388425487318877
1032,4.486406211362242
1033,4.325329994367832
1034,4.000721354660571
1035,4.529438598625387
1036,4.398610947812076
1037,4.493280377657202
1038,4.380748834654817
1039,4.4098747366177715
1040,4.146631962785611
1041,4.149269289818285
1042,4.477934746083095
1043,4.346139966050189
1044,4.312454858582578
1045,4.3275589103326215
1046,4.445863018932998
1047,4.327132048016752
1048,4.308645713313673
1049,4.567733115300956
1050,4.431975098552128
1051,4.256868802738953
1052,4.458498489487572
1053,4.491556387077808
1054,4.138455195617316
1055,4.465953266259391
1056,4.249110809537526
1057,4.191706002336008
1058,4.406477596390472
1059,4.529438598625387
1060,4.532424044105977
1061,4.532424044105977
1062,4.3442061408690416
1063,4.287435537707087
1064,4.397848849340792
1065,4.529452323638952
1066,4.433809320311147
1067,4.29678207229426
1068,4.298670416967859
1069,4.2024373235172945
1070,4.381758949066454
1071,4.019515224650085
1072,4.208478295716182
1073,4.297784835195002
1074,4.05283084506187
1075,4.2149103119759355
1076,3.8318427398544905
1077,4.187170930990094
1078,4.185779516288273
1079,4.180169907447297
1080,4.4498898886338765
1081,4.30614054170423
1082,4.130996888210236
1083,4.388023728388665
1084,4.1510814830494045
1085,4.092402407238153
1086,4.48552920902434
1087,4.436714011038298
1088,4.3171655996033165
1089,4.382632054019854
1090,4.377951053058725
1091,4.2367837482471415
1092,4.204926110954525
1093,4.225182315542633
1094,4.257553748051012
1095,4.343064224761166
1096,4.331221943179723
1097,4.309954582468481
1098,4.540450980279479
1099,4.38929327928904
1100,4.540450980279479
1101,4.358282930436811
1102,4.307003183188031
1103,4.46760124709181
1104,4.184831972527327
1105,3.95301767386556
1106,4.395724056740841
1107,4.093415745073824
1108,4.139771879537962
1109,4.3293221462351825
1110,4.278965818620927
1111,4.308920530067619
1112,4.4071113911995115
1113,4.149009467921653
1114,4.165321358603831
1115,4.245085381902875
1116,4.304473558584338
1117,4.435293771930271
1118,4.319269135517245
1119,4.465835353076144
1120,4.262379216223422
1121,4.422434301180097
1122,4.517772082308241
1123,4.480664770852945
1124,4.285167114578142
1125,4.523805029414752
1126,4.343796881778049
1127,4.535356123763609
1128,4.437940666019997
1129,4.158299303582389
1130,4.274554819813201
1131,4.107936315887623
1132,4.518920363934698
1133,4.188302987883933
1134,4.275394810465052
1135,4.52100241597223
1136,4.288912996918564
1137,4.455197554080236
1138,4.529151793302738
1139,4.439701945152005
1140,4.435709125130994
1141,4.257553748051012
1142,4.282436489341608
1143,4.205274147610558
1144,4.266963530718507
1145,4.3640336059717075
1146,4.37359929365645
1147,4.245298060794153
1148,4.504847526869879
1149,4.638081878917034
1150,4.416265787328568
1151,4.260094697294487
1152,4.386420056662739
1153,4.330687779194276
1154,4.489920532135584
1155,4.560400774222931
1156,4.560400774222931
1157,4.232739521961832
1158,4.421859943182036
1159,4.321479857606185
1160,4.51713932063184
1161,4.20997904265606
1162,4.403986071755156
1163,4.263140726717348
1164,4.364368812453382
1165,4.038330160943389
1166,4.3425340882713535
1167,4.416659217119497
1168,4.184828499152253
1169,4.388367526288526
1170,4.299533425358435
1171,4.238041831548032
1172,4.402968693644649
1173,4.240745613914193
1174,4.499017178436472
1175,4.255342683330334
1176,4.082774523588607
1177,4.4199822984121715
1178,4.5025944696093685
1179,4.233034656217326
1180,4.267727187606251
1181,4.319361217864308
1182,4.4246025131462625
1183,4.3684379710954
1184,4.417282831916383
1185,4.380753607976198
1186,4.529438598625387
1187,4.370572311736509
1188,4.368870006575779
1189,4.350789508159219
1190,4.420078814369467
1191,4.157444533945302
1192,4.019408928546329
1193,4.2962701044252825
1194,4.126669351539119
1195,4.329476262219647
1196,4.349819572138298
1197,4.244934480120668
1198,4.342925375091928
1199,4.255276905317725
1200,4.4259721434997985
1201,4.502672655450406
1202,4.316505572571819
1203,4.391433839508522
1204,4.059200897299587
1205,4.195822865808364
1206,4.474918124034868
1207,4.576703333000664
1208,4.390044922566467
1209,4.571313295193545
1210,4.171347547570018
1211,4.273968953321421
1212,4.52100241597223
1213,4.529151793302738
1214,4.354057362155526
1215,4.128755192813471
1216,4.288496715935941
1217,4.477692291533311
1218,4.176375866962841
1219,4.415509411696056
1220,4.330633920844882
1221,4.397848849340792
1222,4.403350347294008
1223,4.173567436371674
1224,4.3127954190215005
1225,4.129218043479017
1226,4.3482207612820885
1227,4.309314953272052
1228,4.397465074490917
1229,4.335213397033111
1230,4.340968492270518
1231,4.152144805921957
1232,4.229633135297007
1233,4.367046539641528
1234,4.446084794290479
1235,4.117971203540222
1236,4.446594635088061
1237,4.453916549006955
1238,4.360306237435506
1239,4.166510709942863
1240,4.529438598625387
1241,4.411977022681712
1242,4.333503461084368
1243,4.3939760524127776
1244,4.267727187606251
1245,4.403827715522741
1246,4.3633542468521185
1247,4.571313295193545
1248,4.491556387077808
1249,4.078496271663554
1250,4.248066237709342
1251,4.274399578288573
1252,4.376760523793568
1253,4.299222997614972
1254,4.177789404455136
1255,4.40634985464597
1256,4.024109263452636
1257,4.323549997091857
1258,4.250075868895575
1259,3.9698859296526092
1260,4.394712774187834
1261,4.42256784678861
1262,4.301619583559913
1263,4.1480423201233485
1264,4.435010686745763
1265,4.638081878917034
1266,4.282762429984181
1267,4.518920363934698
1268,4.317741945156496
1269,4.518920363934698
1270,4.3881824966620195
1271,4.255743992235803
1272,4.292190262501482
1273,4.374956809164204
1274,4.496436999508581
1275,4.276769917976008
1276,4.209994007719144
1277,4.417741689040624
1278,4.328493354700129
1279,4.2354002021176
1280,4.290373025058423
1281,3.9541047912194323
1282,4.279416252281224
1283,4.4118540936494455
1284,4.249704552577894
1285,4.301619583559913
1286,4.053300702905654
1287,4.378581139382327
1288,4.211389518144323
1289,4.305181668533271
1290,4.224359163921495
1291,4.253382144451864
1292,4.199473390061794
1293,4.428600829921697
1294,4.159958518140586
1295,4.2660521982563075
1296,4.2575856539764025
1297,4.1559694890902446
1298,4.383629138624465
1299,4.638081878917034
1300,4.407637262232737
1301,4.419307577211774
1302,4.450516638336025
1303,4.497799399203091
1304,3.9830802073570815
1305,4.203754720170404
1306,4.3772078151323495
1307,4.260533070627658
1308,4.339596152518759
1309,4.149269289818285
1310,4.241389974403598
1311,4.40634985464597
1312,4.3478159007947035
1313,4.15340596956411
1314,4.190635490545179
1315,4.434576239560268
1316,4.255909597078145
1317,4.571313295193545
1318,4.519602432635278
1319,4.429403930051316
1320,4.197192088984734
1321,4.265883226047968
1322,4.354942651250887
1323,4.437008133026545
1324,4.416265787328568
1325,4.410418954334582
1326,4.306754834209083
1327,4.430400904499394
1328,4.376985242255024
1329,4.214057963210481
1330,4.257553748051012
1331,4.388348591887166
1332,4.353477478464289
1333,4.638081878917034
1334,4.638081878917034
1335,4.402436942366614
1336,4.0498117174899395
1337,4.497994292087212
1338,4.343234198123492
1339,4.592063924140818
1340,4.449284022242588
1341,4.249494476560777
1342,4.037034607642399
1343,4.534933764372088
1344,4.268277501863362
1345,4.241389974403598
1346,4.208155120599238
1347,4.4960405507318475
1348,4.465475213616838
1349,4.243912117448643
